date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:08:10	4283/4283	---M--	200	added ('OK')	binary/octet-stream	etag:%22385319722ff802723d2c9b3fc8e12f2d%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-180x180.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/apple-touch-icon-180x1802d2b.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:12	70519/70519	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2260e794f8-11377%22	http://static.chartbeat.com/js/chartbeat_video.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/static.chartbeat.com/js/chartbeat_video.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:12	187721/187721	---M-Z	200	added ('OK')	application/javascript	etag:%22c034b36e8a651184f271890b2a7a64e6%22	http://cdn.taboola.com/libtrc/grupoelcomercio-elcomercio/loader.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.taboola.com/libtrc/grupoelcomercio-elcomercio/loader.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:13	23053/23053	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2260e71e19-5a0d%22	http://static.chartbeat.com/js/chartbeat_mab.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/static.chartbeat.com/js/chartbeat_mab.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:13	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2009%20Jul%202021%2009:08:12%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/www.googletagmanager.com/gtm.f5445.delayed	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:13	62206/62206	---M--	200	added ('OK')	image/jpeg	etag:%22b216c5b6dc89bcc1bc9446f59de4ff8507e27ed2%22	https://elcomercio.pe/resizer/NCBHHUQEPFHCbb-npptIj3dQQU8=/1200x900/smart/filters:format(jpeg):quality(75)/dvgnzpfv30f28.cloudfront.net/06-10-2020/t_1ba60c6c0f7047ebaa88bee4ad2b0099_name_CAPTURA0.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/resizer/NCBHHUQEPFHCbb-npptIj3dQQU8=/1200x900/smart/filters_format(jpeg)_quality(75)/dvgnzpfv30f28.cloud/t_1ba60c6c0f7047ebaa88b	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:13	9061/9061	---M--	200	added ('OK')	image/jpeg	etag:%22c3c9f14b5d3e4664c8ded896030505567cfcf19d%22	https://elcomercio.pe/resizer/VtKeL_dRtYlHrd42LhTgX776BsM=/280x159/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/QASHAAPJ2BHI7III6GP2JE7VIU.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/resizer/VtKeL_dRtYlHrd42LhTgX776BsM=/280x159/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1/QASHAAPJ2BHI7III6GP2JE7	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:14	59012/59012	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22e684-l1FpADp0iDK1oIkP8Xz8DVDuye4%22	https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/ak.m	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/ak.10.delayed	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:14	2849/2849	---M--	200	added ('OK')	binary/octet-stream	etag:%22c8c7dc74e73ff5badb94e89d7f1e5c78%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/logo.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/logo2d2b.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:15	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2009%20Jul%202021%2009:08:14%20GMT	https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/economia	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/economia	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:15	59012/59012	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22e684-fouu6auGy8wyW75hAIofMf/O240%22	https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/economia/	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/economia/index.html	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:15	25535/25535	---M--	200	added ('OK')	image/jpeg	etag:%22862b1a5e2a2f3897d2f969a8e726fa0bc56bb105%22	https://elcomercio.pe/resizer/oARMfheu0PTjCzzzJRvEZEMM9JE=/580x330/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/QASHAAPJ2BHI7III6GP2JE7VIU.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/resizer/oARMfheu0PTjCzzzJRvEZEMM9JE=/580x330/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1/QASHAAPJ2BHI7III6GP2JE7	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:15	938/938	---M--	200	added ('OK')	binary/octet-stream	etag:%22b542c8db6bb286f7d1ac96d0a3fc3ced%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/logo-sidebar.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/logo-sidebar2d2b.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:15	1146/1146	---M--	200	added ('OK')	image/jpeg	etag:%22c2ac93c76685ab9e1f694df4a925a997fd6a170e%22	https://elcomercio.pe/resizer/kLgcE1ljj5ITKlqbPPw1vJcDKl0=/57x57/smart/filters:format(jpeg):quality(75)/s3.amazonaws.com/arc-authors/elcomercio/5f71beb8-bb6d-4743-9ed2-fc9ea6159daa.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/resizer/kLgcE1ljj5ITKlqbPPw1vJcDKl0=/57x57/smart/filters_format(jpeg)_quality(75)/s3.amazonaws.com/arc-a/5f71beb8-bb6d-4743-9ed2	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:16	624/624	---M--	200	added ('OK')	binary/octet-stream	etag:%22509f49d6dd081d178490652b0bbeecd5%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/default-md.png?d=2	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/default-md87dd.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:16	1399/1399	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d8a763385b940d4aa54efcb8c3362c07%22	https://elcomercio.pe/pf/resources/assets/js/powaSettings.min.js?d=2252	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/pf/resources/assets/js/powaSettings.mincc05.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:16	38002/38002	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214105d060aca9e0af630742805983f08%22	https://d1tqo5nrys2b20.cloudfront.net/prod/powaBoot.js?org=elcomercio	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/d1tqo5nrys2b20.cloudfront.net/prod/powaBoot8c7e.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:17	6527/6527	---M--	200	added ('OK')	binary/octet-stream	etag:%225302d4307852aa1ce222952456f073e1%22	https://cdna.elcomercio.pe/resources/assets/js/lazyload.js?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/assets/js/lazyload2d2b.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:18	3169/3169	---MCZ	200	added ('OK')	application/javascript	etag:W/%220170dd1c9bb20afde83103fdd3efb48f%22	https://d1r08wok4169a5.cloudfront.net/gpt-adtmp/ads-formats-development/public/js/main.js?v=2021-07-09	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/d1r08wok4169a5.cloudfront.net/gpt-adtmp/ads-formats-development/public/js/main72ee.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:18	47767/47767	---M-Z	200	added ('OK')	text/css	etag:W/%2238acce27b8445f00e89e7c0eba53c28b%22	https://cdnc.elcomercio.pe/dist/elcomercio/css/lite-story.css?d=2252	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdnc.elcomercio.pe/dist/elcomercio/css/lite-storycc05.css	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:19	12036/12036	---M--	200	added ('OK')	image/jpeg	etag:%22df216991a93b8e301a1e83ba2c50f7a7%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/paywall_bg.jpg?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/paywall_bg2d2b.jpg	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:19	1102/1102	---M--	200	added ('OK')	image/png	etag:%22971dd8f9e1ca86a6a475b8cedd927569%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/logo_elcomercio.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/logo_elcomercio2d2b.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/)
04:08:20	276444/276444	---M--	200	added ('OK')	text/javascript	etag:%229685c65c83e144a2%22	https://cdn.ampproject.org/v0.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:20	164/164	---M--	200	added ('OK')	binary/octet-stream	etag:%226afaf95e2a3c8d4997f3ef4cb7546878%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/arrow-right-2.png	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/arrow-right-2.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:21	98351/98351	---M--	200	added ('OK')	image/jpeg	etag:%22d93582b4515994558fd34e7719e4ba5e5093d06b%22	https://elcomercio.pe/resizer/QzcBhZE485JDRHDEe49rEghDyNY=/1200x1200/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/QASHAAPJ2BHI7III6GP2JE7VIU.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/resizer/QzcBhZE485JDRHDEe49rEghDyNY=/1200x1200/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east/QASHAAPJ2BHI7III6GP2JE7	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:21	98850/98850	---M--	200	added ('OK')	text/javascript	etag:%228b24238a67d17e7c%22	https://cdn.ampproject.org/v0/amp-analytics-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-analytics-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:21	41491/41491	---M--	200	added ('OK')	text/javascript	etag:%22953c7a4f4cb06111%22	https://cdn.ampproject.org/v0/amp-ima-video-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-ima-video-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:22	15507/15507	---M--	200	added ('OK')	text/javascript	etag:%22fd4ce52557bd6fe8%22	https://cdn.ampproject.org/v0/amp-social-share-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-social-share-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
